t, hrl, hpl, kl, wl, hrl_fb, hpl_fb, kl_fb, wl_fb
12.312,0.0110434,0.196938,-0.147577,0,0.0340998,0.19084,-0.289324,35.0433
12.314,0.0110434,0.196938,-0.147577,0,0.0345975,0.190588,-0.289605,35.0485
12.316,0.0110434,0.196938,-0.147577,0,0.0350957,0.190352,-0.28991,35.0537
12.318,0.0110434,0.196938,-0.147577,0,0.0355931,0.190127,-0.290232,35.0589
12.32,0.0110434,0.196938,-0.147577,0,0.0360884,0.189911,-0.290566,35.0642
12.322,0.0106648,0.200695,-0.147526,0,0.0365803,0.189701,-0.290905,35.0695
12.324,0.0106648,0.200695,-0.147526,0,0.0370764,0.189493,-0.29125,35.0748
12.326,0.0106648,0.200695,-0.147526,0,0.0375839,0.189284,-0.291601,35.0802
12.328,0.0106648,0.200695,-0.147526,0,0.0381006,0.189074,-0.291952,35.0856
12.33,0.0106648,0.200695,-0.147526,0,0.0386246,0.188861,-0.292301,35.0911
12.332,0.0106648,0.200695,-0.147526,0,0.0391541,0.188644,-0.292644,35.0966
12.334,0.0106648,0.200695,-0.147526,0,0.0396874,0.188423,-0.292978,35.1022
12.336,0.0106648,0.200695,-0.147526,0,0.0402227,0.188197,-0.2933,35.1078
12.338,0.0106648,0.200695,-0.147526,0,0.0407584,0.187967,-0.293609,35.1135
12.34,0.0106648,0.200695,-0.147526,0,0.0412929,0.187731,-0.293901,35.1192
12.342,0.0137968,0.191877,-0.148492,0,0.0418249,0.187491,-0.294177,35.125
12.344,0.0137968,0.191877,-0.148492,0,0.0423567,0.187238,-0.294433,35.1309
12.346,0.0137968,0.191877,-0.148492,0,0.0428901,0.186962,-0.29467,35.1368
12.348,0.0137968,0.191877,-0.148492,0,0.0434234,0.186678,-0.294913,35.1428
12.35,0.0137968,0.191877,-0.148492,0,0.043955,0.186421,-0.295213,35.1488
12.352,0.0137968,0.191877,-0.148492,0,0.0444834,0.186185,-0.295559,35.1549
12.354,0.0137968,0.191877,-0.148492,0,0.045007,0.185962,-0.295942,35.161
12.356,0.0137968,0.191877,-0.148492,0,0.0455245,0.185747,-0.296352,35.1671
12.358,0.0137968,0.191877,-0.148492,0,0.0460346,0.185535,-0.29678,35.1733
12.36,0.0137968,0.191877,-0.148492,0,0.0465364,0.185322,-0.297218,35.1795
12.362,0.0169195,0.198977,-0.138272,0,0.0470286,0.185103,-0.29766,35.1857
12.364,0.0169195,0.198977,-0.138272,0,0.0475152,0.184883,-0.2981,35.1919
12.366,0.0169195,0.198977,-0.138272,0,0.0479998,0.184666,-0.298535,35.1982
12.368,0.0169195,0.198977,-0.138272,0,0.0484812,0.184448,-0.29896,35.2045
12.37,0.0169195,0.198977,-0.138272,0,0.0489585,0.184225,-0.29937,35.2108
12.372,0.0169195,0.198977,-0.138272,0,0.0494306,0.183995,-0.299761,35.2172
12.374,0.0169195,0.198977,-0.138272,0,0.0498965,0.183756,-0.300129,35.2237
12.376,0.0169195,0.198977,-0.138272,0,0.0503555,0.183507,-0.300471,35.2301
12.378,0.0169195,0.198977,-0.138272,0,0.0508068,0.183245,-0.300786,35.2366
12.38,0.0169195,0.198977,-0.138272,0,0.0512498,0.182971,-0.30107,35.2432
12.382,0.024086,0.185042,-0.1451,0,0.0516839,0.182684,-0.301321,35.2498
12.384,0.024086,0.185042,-0.1451,0,0.0521145,0.182375,-0.301542,35.2564
12.386,0.024086,0.185042,-0.1451,0,0.0525454,0.18206,-0.301764,35.2631
12.388,0.024086,0.185042,-0.1451,0,0.0529762,0.181755,-0.30204,35.2699
12.39,0.024086,0.185042,-0.1451,0,0.0534068,0.181444,-0.302356,35.2767
12.392,0.024086,0.185042,-0.1451,0,0.0538362,0.181122,-0.302702,35.2835
12.394,0.024086,0.185042,-0.1451,0,0.0542633,0.180785,-0.303068,35.2903
12.396,0.024086,0.185042,-0.1451,0,0.0546869,0.18043,-0.303446,35.2972
12.398,0.024086,0.185042,-0.1451,0,0.0551061,0.180054,-0.303828,35.3041
12.4,0.024086,0.185042,-0.1451,0,0.05552,0.179657,-0.304206,35.311
12.402,0.0270709,0.19117,-0.135892,0,0.0559276,0.179239,-0.304576,35.318
12.404,0.0270709,0.19117,-0.135892,0,0.0563316,0.178806,-0.304932,35.3249
12.406,0.0270709,0.19117,-0.135892,0,0.0567345,0.178367,-0.305272,35.332
12.408,0.0270709,0.19117,-0.135892,0,0.0571352,0.17792,-0.305591,35.339
12.41,0.0270709,0.19117,-0.135892,0,0.0575333,0.177463,-0.305884,35.3461
12.412,0.0270709,0.19117,-0.135892,0,0.0579279,0.176995,-0.306149,35.3532
12.414,0.0270709,0.19117,-0.135892,0,0.0583186,0.176515,-0.306383,35.3604
12.416,0.0270709,0.19117,-0.135892,0,0.0587048,0.176021,-0.306583,35.3676
12.418,0.0270709,0.19117,-0.135892,0,0.0590869,0.175516,-0.306747,35.3748
12.42,0.0270709,0.19117,-0.135892,0,0.0594677,0.175001,-0.30688,35.3821
12.422,0.0330975,0.17494,-0.146203,0,0.0598438,0.174519,-0.307042,35.3894
12.424,0.0330975,0.17494,-0.146203,0,0.0602166,0.174068,-0.307257,35.3968
12.426,0.0330975,0.17494,-0.146203,0,0.0605887,0.173631,-0.307517,35.4041
12.428,0.0330975,0.17494,-0.146203,0,0.0609573,0.173205,-0.307812,35.4115
12.43,0.0330975,0.17494,-0.146203,0,0.0613207,0.172785,-0.308131,35.4189
12.432,0.0330975,0.17494,-0.146203,0,0.0616778,0.172369,-0.308464,35.4264
12.434,0.0330975,0.17494,-0.146203,0,0.0620307,0.171943,-0.308802,35.4339
12.436,0.0330975,0.17494,-0.146203,0,0.0623806,0.1715,-0.309134,35.4415
12.438,0.0330975,0.17494,-0.146203,0,0.0627272,0.171034,-0.309454,35.449
12.44,0.0330975,0.17494,-0.146203,0,0.0630703,0.170546,-0.309756,35.4567
12.442,0.0349001,0.189113,-0.13657,0,0.0634097,0.170032,-0.310035,35.4643
12.444,0.0349001,0.189113,-0.13657,0,0.0637503,0.169506,-0.310289,35.472
12.446,0.0349001,0.189113,-0.13657,0,0.0640969,0.168977,-0.310517,35.4797
12.448,0.0349001,0.189113,-0.13657,0,0.0644486,0.168444,-0.310715,35.4875
12.45,0.0349001,0.189113,-0.13657,0,0.0648054,0.167906,-0.31088,35.4953
12.452,0.0349001,0.189113,-0.13657,0,0.0651692,0.167364,-0.311014,35.5031
12.454,0.0349001,0.189113,-0.13657,0,0.0655399,0.16684,-0.311152,35.511
12.456,0.0349001,0.189113,-0.13657,0,0.0659119,0.16637,-0.311349,35.5188
12.458,0.0349001,0.189113,-0.13657,0,0.0662837,0.165944,-0.311591,35.5267
12.46,0.0349001,0.189113,-0.13657,0,0.0666539,0.165554,-0.311866,35.5346
12.462,0.0400132,0.168855,-0.148676,0,0.0670212,0.165191,-0.312162,35.5424
12.464,0.0400132,0.168855,-0.148676,0,0.0673873,0.164837,-0.312471,35.5503
12.466,0.0400132,0.168855,-0.148676,0,0.0677525,0.164474,-0.312786,35.5582
12.468,0.0400132,0.168855,-0.148676,0,0.0681145,0.164099,-0.313099,35.5662
12.47,0.0400132,0.168855,-0.148676,0,0.0684712,0.16371,-0.313404,35.5743
12.472,0.0400132,0.168855,-0.148676,0,0.0688218,0.163306,-0.313693,35.5823
12.474,0.0400132,0.168855,-0.148676,0,0.0691655,0.162884,-0.313961,35.5905
12.476,0.0400132,0.168855,-0.148676,0,0.0695022,0.162445,-0.314203,35.5986
12.478,0.0400132,0.168855,-0.148676,0,0.0698326,0.161983,-0.314413,35.6069
12.48,0.0400132,0.168855,-0.148676,0,0.0701602,0.161496,-0.314588,35.6151
12.482,0.0409684,0.182119,-0.14413,0,0.0704887,0.160985,-0.314728,35.6235
12.484,0.0409684,0.182119,-0.14413,0,0.070828,0.16046,-0.314839,35.6319
12.486,0.0409684,0.182119,-0.14413,0,0.0711798,0.159965,-0.314991,35.6403
12.488,0.0409684,0.182119,-0.14413,0,0.0715424,0.159613,-0.315202,35.6481
12.49,0.0409684,0.182119,-0.14413,0,0.0719165,0.159569,-0.315455,35.6544
12.492,0.0409684,0.182119,-0.14413,0,0.072298,0.15978,-0.31574,35.6594
12.494,0.0409684,0.182119,-0.14413,0,0.0726842,0.160196,-0.316046,35.6633
12.496,0.0409684,0.182119,-0.14413,0,0.0730726,0.160774,-0.316362,35.6662
12.498,0.0409684,0.182119,-0.14413,0,0.0734611,0.161476,-0.316679,35.6683
12.5,0.0409684,0.182119,-0.14413,0,0.0738485,0.162266,-0.316988,35.6698
12.502,0.0487507,0.28617,-0.111283,0,0.0742337,0.163114,-0.31728,35.6707
12.504,0.0487507,0.28617,-0.111283,0,0.0746413,0.164106,-0.317609,35.6711
12.506,0.0487507,0.28617,-0.111283,0,0.0750941,0.165313,-0.318019,35.6713
12.508,0.0487507,0.28617,-0.111283,0,0.0755876,0.166697,-0.318491,35.6713
12.51,0.0487507,0.28617,-0.111283,0,0.0761178,0.168225,-0.319007,35.671
12.512,0.0487507,0.28617,-0.111283,0,0.0766805,0.169873,-0.319552,35.6706
12.514,0.0487507,0.28617,-0.111283,0,0.0772708,0.171617,-0.320113,35.6699
12.516,0.0487507,0.28617,-0.111283,0,0.0778833,0.173438,-0.320679,35.6691
12.518,0.0487507,0.28617,-0.111283,0,0.0785159,0.175315,-0.321238,35.6682
12.52,0.0487507,0.28617,-0.111283,0,0.0791669,0.177229,-0.321781,35.6671
12.522,0.0835301,0.360957,0.0489829,0,0.0798337,0.179166,-0.322303,35.6659
12.524,0.0835301,0.360957,0.0489829,0,0.080535,0.181173,-0.322783,35.6645
12.526,0.0835301,0.360957,0.0489829,0,0.0812881,0.183294,-0.323203,35.663
12.528,0.0835301,0.360957,0.0489829,0,0.0820879,0.185515,-0.323564,35.6614
12.53,0.0835301,0.360957,0.0489829,0,0.0829294,0.187822,-0.323868,35.6597
12.532,0.0835301,0.360957,0.0489829,0,0.0838062,0.190204,-0.324117,35.6579
12.534,0.0835301,0.360957,0.0489829,0,0.0847139,0.192654,-0.324319,35.656
12.536,0.0835301,0.360957,0.0489829,0,0.0856504,0.195165,-0.32448,35.6541
12.538,0.0835301,0.360957,0.0489829,0,0.0866124,0.197725,-0.3246,35.6521
12.54,0.0835301,0.360957,0.0489829,0,0.0875953,0.200325,-0.324679,35.6501
12.542,0.150072,0.480184,0.375979,0,0.088595,0.202954,-0.324715,35.648
12.544,0.150072,0.480184,0.375979,0,0.0896223,0.205652,-0.324618,35.6459
12.546,0.150072,0.480184,0.375979,0,0.0906867,0.208459,-0.324304,35.6436
12.548,0.150072,0.480184,0.375979,0,0.0917826,0.211365,-0.323787,35.6411
12.55,0.150072,0.480184,0.375979,0,0.0929043,0.214361,-0.323077,35.6384
12.552,0.150072,0.480184,0.375979,0,0.0940452,0.217437,-0.322185,35.6357
12.554,0.150072,0.480184,0.375979,0,0.0952,0.22058,-0.321118,35.6328
12.556,0.150072,0.480184,0.375979,0,0.0963648,0.223781,-0.319885,35.6298
12.558,0.150072,0.480184,0.375979,0,0.0975359,0.227027,-0.31849,35.6268
12.56,0.150072,0.480184,0.375979,0,0.0987098,0.23031,-0.316935,35.6237
12.562,0.0727149,0.657891,0.524777,0,0.0998834,0.233619,-0.315222,35.6206
12.564,0.0727149,0.657891,0.524777,0,0.100998,0.236966,-0.313292,35.6173
12.566,0.0727149,0.657891,0.524777,0,0.101998,0.240362,-0.311087,35.6138
12.568,0.0727149,0.657891,0.524777,0,0.102889,0.2438,-0.308614,35.6102
12.57,0.0727149,0.657891,0.524777,0,0.103683,0.247274,-0.305881,35.6064
12.572,0.0727149,0.657891,0.524777,0,0.104386,0.250778,-0.302892,35.6024
12.574,0.0727149,0.657891,0.524777,0,0.104999,0.254306,-0.299649,35.5983
12.576,0.0727149,0.657891,0.524777,0,0.105526,0.257852,-0.296156,35.5941
12.578,0.0727149,0.657891,0.524777,0,0.105969,0.261413,-0.292415,35.5898
12.58,0.0727149,0.657891,0.524777,0,0.106333,0.264982,-0.288429,35.5853
12.582,0.167049,0.55662,0.271069,0,0.106628,0.268553,-0.284202,35.5808
12.584,0.167049,0.55662,0.271069,0,0.10681,0.27205,-0.279769,35.5762
12.586,0.167049,0.55662,0.271069,0,0.106832,0.2754,-0.275157,35.5716
12.588,0.167049,0.55662,0.271069,0,0.106703,0.278607,-0.270364,35.567
12.59,0.167049,0.55662,0.271069,0,0.106434,0.281679,-0.265394,35.5625
12.592,0.167049,0.55662,0.271069,0,0.106034,0.284628,-0.260249,35.558
12.594,0.167049,0.55662,0.271069,0,0.105512,0.287478,-0.254936,35.5534
12.596,0.167049,0.55662,0.271069,0,0.104877,0.29024,-0.249458,35.5489
12.598,0.167049,0.55662,0.271069,0,0.104139,0.29292,-0.243821,35.5444
12.6,0.167049,0.55662,0.271069,0,0.103308,0.295525,-0.238026,35.5398
12.602,0.210107,0.31584,-0.651089,0,0.102391,0.298058,-0.232079,35.5353
12.604,0.210107,0.31584,-0.651089,0,0.10162,0.300931,-0.22686,35.5319
12.606,0.210107,0.31584,-0.651089,0,0.101211,0.30452,-0.223199,35.5307
12.608,0.210107,0.31584,-0.651089,0,0.101135,0.308742,-0.220994,35.5317
12.61,0.210107,0.31584,-0.651089,0,0.10136,0.313502,-0.220175,35.5345
12.612,0.210107,0.31584,-0.651089,0,0.10185,0.318695,-0.220705,35.539
12.614,0.210107,0.31584,-0.651089,0,0.102574,0.324244,-0.222481,35.5449
12.616,0.210107,0.31584,-0.651089,0,0.103508,0.330076,-0.225401,35.5521
12.618,0.210107,0.31584,-0.651089,0,0.104622,0.336127,-0.229364,35.5605
12.62,0.210107,0.31584,-0.651089,0,0.10589,0.342347,-0.234271,35.57
12.622,0.136937,0.38906,-0.672527,0,0.107285,0.348676,-0.240026,35.5805
12.624,0.136937,0.38906,-0.672527,0,0.108802,0.355308,-0.246647,35.5917
12.626,0.136937,0.38906,-0.672527,0,0.110433,0.362412,-0.254143,35.6034
12.628,0.136937,0.38906,-0.672527,0,0.11215,0.369887,-0.262401,35.6156
12.63,0.136937,0.38906,-0.672527,0,0.113933,0.377637,-0.271317,35.6281
12.632,0.136937,0.38906,-0.672527,0,0.115759,0.385576,-0.280793,35.641
12.634,0.136937,0.38906,-0.672527,0,0.117646,0.39365,-0.290602,35.6545
12.636,0.136937,0.38906,-0.672527,0,0.11955,0.401771,-0.30076,35.6684
12.638,0.136937,0.38906,-0.672527,0,0.121441,0.409865,-0.311235,35.6824
12.64,0.136937,0.38906,-0.672527,0,0.123302,0.417872,-0.321958,35.6966
12.642,0.186441,0.484059,-0.640808,0,0.125118,0.425739,-0.332867,35.711
12.644,0.186441,0.484059,-0.640808,0,0.126904,0.433481,-0.343896,35.7253
12.646,0.186441,0.484059,-0.640808,0,0.128672,0.441117,-0.354987,35.7395
12.648,0.186441,0.484059,-0.640808,0,0.130409,0.448605,-0.366092,35.7535
12.65,0.186441,0.484059,-0.640808,0,0.132104,0.455907,-0.377166,35.7675
12.652,0.186441,0.484059,-0.640808,0,0.133744,0.462992,-0.38817,35.7812
12.654,0.186441,0.484059,-0.640808,0,0.135318,0.469826,-0.39907,35.7949
12.656,0.186441,0.484059,-0.640808,0,0.136819,0.476381,-0.409835,35.8084
12.658,0.186441,0.484059,-0.640808,0,0.138239,0.482635,-0.420436,35.8218
12.66,0.186441,0.484059,-0.640808,0,0.139573,0.488569,-0.430851,35.8351
12.662,0.155909,0.491345,-0.645659,0,0.140815,0.494171,-0.441058,35.8483
12.664,0.155909,0.491345,-0.645659,0,0.141961,0.499414,-0.451046,35.8612
12.666,0.155909,0.491345,-0.645659,0,0.143002,0.504278,-0.460804,35.874
12.668,0.155909,0.491345,-0.645659,0,0.143936,0.508766,-0.47032,35.8866
12.67,0.155909,0.491345,-0.645659,0,0.144759,0.512893,-0.479583,35.899
12.672,0.155909,0.491345,-0.645659,0,0.145471,0.516663,-0.488585,35.9112
12.674,0.155909,0.491345,-0.645659,0,0.146082,0.520085,-0.497321,35.9232
12.676,0.155909,0.491345,-0.645659,0,0.146598,0.523175,-0.505786,35.9351
12.678,0.155909,0.491345,-0.645659,0,0.147021,0.525943,-0.513974,35.9469
12.68,0.155909,0.491345,-0.645659,0,0.147364,0.528398,-0.521884,35.9584
12.682,0.122552,0.468221,-0.717844,0,0.147638,0.530547,-0.529513,35.9699
12.684,0.122552,0.468221,-0.717844,0,0.147838,0.532364,-0.536934,35.9812
12.686,0.122552,0.468221,-0.717844,0,0.147956,0.533842,-0.544224,35.9925
12.688,0.122552,0.468221,-0.717844,0,0.147995,0.535012,-0.551381,36.0036
12.69,0.122552,0.468221,-0.717844,0,0.147954,0.535885,-0.558398,36.0146
12.692,0.122552,0.468221,-0.717844,0,0.147836,0.536471,-0.565267,36.0256
12.694,0.122552,0.468221,-0.717844,0,0.14764,0.536782,-0.571982,36.0365
12.696,0.122552,0.468221,-0.717844,0,0.147368,0.536829,-0.578537,36.0472
12.698,0.122552,0.468221,-0.717844,0,0.147022,0.536625,-0.584929,36.0579
12.7,0.122552,0.468221,-0.717844,0,0.146603,0.536184,-0.591152,36.0685
12.702,0.113406,0.438516,-0.720401,0,0.146115,0.535519,-0.597203,36.079
12.704,0.113406,0.438516,-0.720401,0,0.14555,0.534575,-0.603068,36.0895
12.706,0.113406,0.438516,-0.720401,0,0.144905,0.533303,-0.608734,36.0999
12.708,0.113406,0.438516,-0.720401,0,0.144183,0.531728,-0.614204,36.1102
12.71,0.113406,0.438516,-0.720401,0,0.14339,0.529876,-0.619478,36.1205
12.712,0.113406,0.438516,-0.720401,0,0.142529,0.527772,-0.624561,36.1307
12.714,0.113406,0.438516,-0.720401,0,0.141603,0.52544,-0.629454,36.1408
12.716,0.113406,0.438516,-0.720401,0,0.140617,0.522904,-0.63416,36.1509
12.718,0.113406,0.438516,-0.720401,0,0.139571,0.520187,-0.638683,36.161
12.72,0.113406,0.438516,-0.720401,0,0.138469,0.517308,-0.643024,36.1709
12.722,0.0884764,0.436746,-0.630446,0,0.137312,0.514284,-0.647187,36.1809
12.724,0.0884764,0.436746,-0.630446,0,0.136078,0.511022,-0.651066,36.1907
12.726,0.0884764,0.436746,-0.630446,0,0.134751,0.507438,-0.654565,36.2005
12.728,0.0884764,0.436746,-0.630446,0,0.133341,0.503573,-0.657699,36.2102
12.73,0.0884764,0.436746,-0.630446,0,0.131859,0.499467,-0.660489,36.2198
12.732,0.0884764,0.436746,-0.630446,0,0.130316,0.495156,-0.662949,36.2294
12.734,0.0884764,0.436746,-0.630446,0,0.12872,0.490679,-0.665098,36.2389
12.736,0.0884764,0.436746,-0.630446,0,0.12708,0.486067,-0.66695,36.2484
12.738,0.0884764,0.436746,-0.630446,0,0.125396,0.481353,-0.66852,36.2578
12.74,0.0884764,0.436746,-0.630446,0,0.123675,0.476565,-0.669822,36.2671
12.742,0.0395816,0.465118,-0.495392,0,0.121925,0.47174,-0.670881,36.2764
12.744,0.0395816,0.465118,-0.495392,0,0.120099,0.466826,-0.671581,36.2856
12.746,0.0395816,0.465118,-0.495392,0,0.11815,0.461775,-0.671799,36.2948
12.748,0.0395816,0.465118,-0.495392,0,0.116095,0.456627,-0.671564,36.3038
12.75,0.0395816,0.465118,-0.495392,0,0.113951,0.451421,-0.670903,36.3128
12.752,0.0395816,0.465118,-0.495392,0,0.111734,0.446192,-0.669844,36.3217
12.754,0.0395816,0.465118,-0.495392,0,0.109458,0.440971,-0.668413,36.3305
12.756,0.0395816,0.465118,-0.495392,0,0.107234,0.435934,-0.666899,36.3395
12.758,0.0395816,0.465118,-0.495392,0,0.105238,0.431373,-0.665822,36.3487
12.76,0.0395816,0.465118,-0.495392,0,0.103429,0.427238,-0.665123,36.3582
12.762,0.03258,0.446654,-0.309712,0,0.101771,0.423478,-0.664737,36.3678
12.764,0.03258,0.446654,-0.309712,0,0.100203,0.419996,-0.664553,36.3775
12.766,0.03258,0.446654,-0.309712,0,0.0986659,0.416703,-0.664475,36.3872
12.768,0.03258,0.446654,-0.309712,0,0.0971468,0.413575,-0.664465,36.3968
12.77,0.03258,0.446654,-0.309712,0,0.095635,0.410592,-0.664492,36.4064
12.772,0.03258,0.446654,-0.309712,0,0.0941216,0.407739,-0.664533,36.4158
12.774,0.03258,0.446654,-0.309712,0,0.0926007,0.405005,-0.664569,36.4252
12.776,0.03258,0.446654,-0.309712,0,0.0910702,0.402384,-0.664592,36.4345
12.778,0.03258,0.446654,-0.309712,0,0.0895264,0.399869,-0.664591,36.4436
12.78,0.03258,0.446654,-0.309712,0,0.0879663,0.397454,-0.664558,36.4526
12.782,0.0350872,0.456269,-0.244044,0,0.086388,0.395135,-0.664486,36.4615
12.784,0.0350872,0.456269,-0.244044,0,0.0848224,0.392899,-0.66437,36.4702
12.786,0.0350872,0.456269,-0.244044,0,0.0832988,0.390735,-0.664208,36.4788
12.788,0.0350872,0.456269,-0.244044,0,0.0818135,0.388641,-0.664,36.4873
12.79,0.0350872,0.456269,-0.244044,0,0.0803649,0.386617,-0.663748,36.4956
12.792,0.0350872,0.456269,-0.244044,0,0.0789515,0.384663,-0.663453,36.5039
12.794,0.0350872,0.456269,-0.244044,0,0.0775725,0.382779,-0.663119,36.512
12.796,0.0350872,0.456269,-0.244044,0,0.076227,0.380967,-0.662748,36.5199
12.798,0.0350872,0.456269,-0.244044,0,0.0749144,0.379226,-0.662342,36.5278
12.8,0.0350872,0.456269,-0.244044,0,0.0736342,0.377556,-0.661905,36.5356
12.802,0.0334935,0.450317,-0.173145,0,0.0723861,0.375958,-0.661438,36.5433
12.804,0.0334935,0.450317,-0.173145,0,0.0711536,0.374376,-0.660918,36.5509
12.806,0.0334935,0.450317,-0.173145,0,0.069921,0.372759,-0.660324,36.5584
12.808,0.0334935,0.450317,-0.173145,0,0.0686904,0.371115,-0.659659,36.5658
12.81,0.0334935,0.450317,-0.173145,0,0.0674535,0.369429,-0.658927,36.5732
12.812,0.0334935,0.450317,-0.173145,0,0.0662098,0.367702,-0.658143,36.5805
12.814,0.0334935,0.450317,-0.173145,0,0.0649664,0.365953,-0.657334,36.5878
12.816,0.0334935,0.450317,-0.173145,0,0.0637306,0.36418,-0.656497,36.5949
12.818,0.0334935,0.450317,-0.173145,0,0.0625084,0.362382,-0.655629,36.602
12.82,0.0334935,0.450317,-0.173145,0,0.0613053,0.36056,-0.654729,36.6091
12.822,0.00988469,0.416327,-0.166854,0,0.0601252,0.358714,-0.653795,36.6161
12.824,0.00988469,0.416327,-0.166854,0,0.0589439,0.356825,-0.652803,36.6231
12.826,0.00988469,0.416327,-0.166854,0,0.0577395,0.354882,-0.651733,36.6302
12.828,0.00988469,0.416327,-0.166854,0,0.0565186,0.35289,-0.650586,36.6372
12.83,0.00988469,0.416327,-0.166854,0,0.0552823,0.350861,-0.649364,36.6443
12.832,0.00988469,0.416327,-0.166854,0,0.0540316,0.348829,-0.648103,36.6514
12.834,0.00988469,0.416327,-0.166854,0,0.0527627,0.346812,-0.646813,36.6584
12.836,0.00988469,0.416327,-0.166854,0,0.0514777,0.34481,-0.645492,36.6654
12.838,0.00988469,0.416327,-0.166854,0,0.0501832,0.342825,-0.644137,36.6724
12.84,0.00988469,0.416327,-0.166854,0,0.0488855,0.34086,-0.642747,36.6795
12.842,-0.00509273,0.375361,-0.198553,0,0.0475902,0.338914,-0.641322,36.6865
12.844,-0.00509273,0.375361,-0.198553,0,0.0462873,0.33696,-0.639838,36.6935
12.846,-0.00509273,0.375361,-0.198553,0,0.0449676,0.334975,-0.638277,36.7006
12.848,-0.00509273,0.375361,-0.198553,0,0.0436369,0.332966,-0.636638,36.7077
12.85,-0.00509273,0.375361,-0.198553,0,0.042301,0.33094,-0.634924,36.7149
12.852,-0.00509273,0.375361,-0.198553,0,0.0409651,0.328904,-0.633136,36.7221
12.854,-0.00509273,0.375361,-0.198553,0,0.0396342,0.326865,-0.631277,36.7293
12.856,-0.00509273,0.375361,-0.198553,0,0.038313,0.324828,-0.629347,36.7366
12.858,-0.00509273,0.375361,-0.198553,0,0.0370058,0.322797,-0.627347,36.744
12.86,-0.00509273,0.375361,-0.198553,0,0.0357174,0.320772,-0.625279,36.7515
12.862,0.00286899,0.345785,-0.1867,0,0.0344532,0.318778,-0.623178,36.7589
12.864,0.00286899,0.345785,-0.1867,0,0.0331941,0.316833,-0.621078,36.7664
12.866,0.00286899,0.345785,-0.1867,0,0.0319191,0.314903,-0.618939,36.7738
12.868,0.00286899,0.345785,-0.1867,0,0.030632,0.312991,-0.616755,36.7811
12.87,0.00286899,0.345785,-0.1867,0,0.0293368,0.311098,-0.614519,36.7884
12.872,0.00286899,0.345785,-0.1867,0,0.0280374,0.309226,-0.612228,36.7956
12.874,0.00286899,0.345785,-0.1867,0,0.0267376,0.307377,-0.609879,36.8029
12.876,0.00286899,0.345785,-0.1867,0,0.0254412,0.305553,-0.607469,36.8101
12.878,0.00286899,0.345785,-0.1867,0,0.0241517,0.303751,-0.604996,36.8173
12.88,0.00286899,0.345785,-0.1867,0,0.0228724,0.30196,-0.602457,36.8245
12.882,0.141209,0.243152,-0.136067,0,0.0216128,0.300189,-0.599851,36.8317
12.884,0.141209,0.243152,-0.136067,0,0.0204137,0.29842,-0.597161,36.839
12.886,0.141209,0.243152,-0.136067,0,0.0193159,0.296641,-0.594372,36.8464
12.888,0.141209,0.243152,-0.136067,0,0.0183176,0.294859,-0.591482,36.8539
12.89,0.141209,0.243152,-0.136067,0,0.0174159,0.293107,-0.588531,36.8616
12.892,0.141209,0.243152,-0.136067,0,0.0166002,0.291438,-0.585586,36.8692
12.894,0.141209,0.243152,-0.136067,0,0.015862,0.289845,-0.582632,36.877
12.896,0.141209,0.243152,-0.136067,0,0.0151986,0.28832,-0.57966,36.8847
12.898,0.141209,0.243152,-0.136067,0,0.0146076,0.286858,-0.576659,36.8925
12.9,0.141209,0.243152,-0.136067,0,0.0140867,0.285451,-0.57362,36.9004
12.902,0.350727,0.301235,-0.0647566,0,0.0136338,0.284096,-0.570536,36.9084
12.904,0.350727,0.301235,-0.0647566,0,0.0132175,0.282757,-0.567454,36.9163
12.906,0.350727,0.301235,-0.0647566,0,0.0128147,0.281398,-0.564425,36.9244
12.908,0.350727,0.301235,-0.0647566,0,0.0124322,0.28001,-0.561441,36.9324
12.91,0.350727,0.301235,-0.0647566,0,0.0120788,0.278596,-0.558498,36.9406
12.912,0.350727,0.301235,-0.0647566,0,0.0117558,0.277142,-0.55559,36.9487
12.914,0.350727,0.301235,-0.0647566,0,0.0114628,0.275635,-0.552709,36.957
12.916,0.350727,0.301235,-0.0647566,0,0.0112008,0.274069,-0.549849,36.9653
12.918,0.350727,0.301235,-0.0647566,0,0.0109765,0.272496,-0.547084,36.9736
12.92,0.350727,0.301235,-0.0647566,0,0.0107895,0.270932,-0.544437,36.9819
12.922,0.250791,0.412141,-0.0119283,0,0.0106351,0.269361,-0.541887,36.9901
12.924,0.250791,0.412141,-0.0119283,0,0.0104204,0.267899,-0.539413,36.9982
12.926,0.250791,0.412141,-0.0119283,0,0.0100608,0.266643,-0.536995,37.0061
12.928,0.250791,0.412141,-0.0119283,0,0.0095707,0.265555,-0.534621,37.0138
12.93,0.250791,0.412141,-0.0119283,0,0.00896586,0.264609,-0.53228,37.0214
12.932,0.250791,0.412141,-0.0119283,0,0.00826158,0.263779,-0.529963,37.0288
12.934,0.250791,0.412141,-0.0119283,0,0.00747243,0.263044,-0.527665,37.0361
12.936,0.250791,0.412141,-0.0119283,0,0.0066123,0.262385,-0.525378,37.0433
12.938,0.250791,0.412141,-0.0119283,0,0.00569672,0.261796,-0.5231,37.0503
12.94,0.250791,0.412141,-0.0119283,0,0.0047389,0.261266,-0.520828,37.0573
12.942,0.287441,0.313683,-0.0207266,0,0.00374819,0.260768,-0.518557,37.0643
